[2024-11-30 19:44:22] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-30 19:44:22] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-11-30 19:44:22] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-30 19:44:24] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-30 19:44:24] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-30 19:44:24] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-30 19:44:25] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1732995862\
[2024-11-30 19:44:25] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/portfolio/
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/text-editor.2c35aafbe5bf0e127950.bundle.min.js?simply_static_page=1179
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:103] Filesize: 1360 bytes
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/text-editor.2c35aafbe5bf0e127950.bundle.min.js
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674b6b657a531-XVJnaO.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1732995862/wp-content/plugins/elementor/assets/js/text-editor.2c35aafbe5bf0e127950.bundle.min.js
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-30 19:45:41] [class-ss-page.php:119] Checking Content Identical:77d5b68e49f0a7ad10fb0ba590e0469aef03bd54===. Value: FALSE
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/text-editor.2f2f7e0ea1e16387a004.bundle.js
[2024-11-30 19:45:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 670
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674b6b6587218-7y7uKa.tmp
[2024-11-30 19:45:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/text-editor.2f2f7e0ea1e16387a004.bundle.js?simply_static_page=1180
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/text-editor.2f2f7e0ea1e16387a004.bundle.js?simply_static_page=1180
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:103] Filesize: 2800 bytes
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/text-editor.2f2f7e0ea1e16387a004.bundle.js
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674b6b6587218-7y7uKa.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1732995862/wp-content/plugins/elementor/assets/js/text-editor.2f2f7e0ea1e16387a004.bundle.js
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-30 19:45:41] [class-ss-page.php:119] Checking Content Identical:60c48ab2cff1c33aaf12979e365fe463d6b2af4b===. Value: FALSE
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/text-path.39fb59e43970222f5a3e.bundle.min.js
[2024-11-30 19:45:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 670
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674b6b65936fb-z4ulXZ.tmp
[2024-11-30 19:45:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/text-path.39fb59e43970222f5a3e.bundle.min.js?simply_static_page=1181
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/text-path.39fb59e43970222f5a3e.bundle.min.js?simply_static_page=1181
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:103] Filesize: 26305 bytes
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/text-path.39fb59e43970222f5a3e.bundle.min.js
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674b6b65936fb-z4ulXZ.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1732995862/wp-content/plugins/elementor/assets/js/text-path.39fb59e43970222f5a3e.bundle.min.js
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-30 19:45:41] [class-ss-page.php:119] Checking Content Identical:e466aa470faba5e2ad214ad1fc56d9d34d8ac7f7===. Value: FALSE
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/text-path.39fb59e43970222f5a3e.bundle.min.js.LICENSE.txt
[2024-11-30 19:45:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 670
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674b6b65b47c8-9r5VAN.tmp
[2024-11-30 19:45:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/text-path.39fb59e43970222f5a3e.bundle.min.js.LICENSE.txt?simply_static_page=1182
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/text-path.39fb59e43970222f5a3e.bundle.min.js.LICENSE.txt?simply_static_page=1182
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:103] Filesize: 188 bytes
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/text-path.39fb59e43970222f5a3e.bundle.min.js.LICENSE.txt
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674b6b65b47c8-9r5VAN.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1732995862/wp-content/plugins/elementor/assets/js/text-path.39fb59e43970222f5a3e.bundle.min.js.LICENSE.txt
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-30 19:45:41] [class-ss-page.php:119] Checking Content Identical:7d641a296719088bc7547fc6b778bfeedb28f0dc===. Value: FALSE
[2024-11-30 19:45:41] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 450 of 670 pages/files
[2024-11-30 19:45:41] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-11-30 19:45:41] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-11-30 19:45:41] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:69] Total pages: 670; Pages remaining: 170
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/text-path.a20877e832db83423958.bundle.js
[2024-11-30 19:45:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 670
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674b6b65c5d43-2zoUMW.tmp
[2024-11-30 19:45:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/text-path.a20877e832db83423958.bundle.js?simply_static_page=1183
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/text-path.a20877e832db83423958.bundle.js?simply_static_page=1183
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:103] Filesize: 77898 bytes
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/text-path.a20877e832db83423958.bundle.js
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674b6b65c5d43-2zoUMW.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1732995862/wp-content/plugins/elementor/assets/js/text-path.a20877e832db83423958.bundle.js
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-30 19:45:41] [class-ss-page.php:119] Checking Content Identical:c1537c4167853644633675a66b8c8daaecfefe74===. Value: FALSE
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/toggle.31881477c45ff5cf9d4d.bundle.min.js
[2024-11-30 19:45:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 670
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674b6b65d9517-aIuDID.tmp
[2024-11-30 19:45:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/toggle.31881477c45ff5cf9d4d.bundle.min.js?simply_static_page=1184
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/toggle.31881477c45ff5cf9d4d.bundle.min.js?simply_static_page=1184
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:103] Filesize: 3770 bytes
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/toggle.31881477c45ff5cf9d4d.bundle.min.js
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674b6b65d9517-aIuDID.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1732995862/wp-content/plugins/elementor/assets/js/toggle.31881477c45ff5cf9d4d.bundle.min.js
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-30 19:45:41] [class-ss-page.php:119] Checking Content Identical:2df8a76ea5f9e897a43e43d28e9026fbfc465d5d===. Value: FALSE
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/toggle.d79746a764407a0828ee.bundle.js
[2024-11-30 19:45:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 670
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674b6b65e4547-2KrPma.tmp
[2024-11-30 19:45:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/toggle.d79746a764407a0828ee.bundle.js?simply_static_page=1185
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/toggle.d79746a764407a0828ee.bundle.js?simply_static_page=1185
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:103] Filesize: 7560 bytes
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/toggle.d79746a764407a0828ee.bundle.js
[2024-11-30 19:45:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674b6b65e4547-2KrPma.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1732995862/wp-content/plugins/elementor/assets/js/toggle.d79746a764407a0828ee.bundle.js
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-30 19:45:41] [class-ss-page.php:119] Checking Content Identical:3228bd5416033db0a87d30bc7817976d6769fe87===. Value: FALSE
[2024-11-30 19:45:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/video.78c625e89ab767d621c5.bundle.min.js
[2024-11-30 19:45:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 670
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674b6b660064c-WCk6qL.tmp
[2024-11-30 19:45:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/video.78c625e89ab767d621c5.bundle.min.js?simply_static_page=1186
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/video.78c625e89ab767d621c5.bundle.min.js?simply_static_page=1186
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:103] Filesize: 3237 bytes
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/video.78c625e89ab767d621c5.bundle.min.js
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674b6b660064c-WCk6qL.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1732995862/wp-content/plugins/elementor/assets/js/video.78c625e89ab767d621c5.bundle.min.js
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-30 19:45:42] [class-ss-page.php:119] Checking Content Identical:d52f7738ca412155e0dda0bb64a799254ed8cb26===. Value: FALSE
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/video.817bd6a65a1542503aac.bundle.js
[2024-11-30 19:45:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 670
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674b6b660f326-Q5Q7y5.tmp
[2024-11-30 19:45:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/video.817bd6a65a1542503aac.bundle.js?simply_static_page=1187
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/video.817bd6a65a1542503aac.bundle.js?simply_static_page=1187
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:103] Filesize: 6215 bytes
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/video.817bd6a65a1542503aac.bundle.js
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674b6b660f326-Q5Q7y5.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1732995862/wp-content/plugins/elementor/assets/js/video.817bd6a65a1542503aac.bundle.js
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-30 19:45:42] [class-ss-page.php:119] Checking Content Identical:3a396cd4e4c81ef7b9351dc0e584ed82f425c169===. Value: FALSE
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/web-cli.js
[2024-11-30 19:45:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 670
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674b6b6620dcb-erHyCL.tmp
[2024-11-30 19:45:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/web-cli.js?simply_static_page=1188
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/web-cli.js?simply_static_page=1188
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:103] Filesize: 511344 bytes
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/web-cli.js
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674b6b6620dcb-erHyCL.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1732995862/wp-content/plugins/elementor/assets/js/web-cli.js
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-30 19:45:42] [class-ss-page.php:119] Checking Content Identical:d274e5925f8cd7f746c58eca732aa09da448216a===. Value: FALSE
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/web-cli.min.js
[2024-11-30 19:45:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 670
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674b6b6653e50-rQtTMd.tmp
[2024-11-30 19:45:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/web-cli.min.js?simply_static_page=1189
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/web-cli.min.js?simply_static_page=1189
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:103] Filesize: 179347 bytes
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/web-cli.min.js
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674b6b6653e50-rQtTMd.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1732995862/wp-content/plugins/elementor/assets/js/web-cli.min.js
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-30 19:45:42] [class-ss-page.php:119] Checking Content Identical:55be0c631584ee1e6e88dca6bd506de97209c251===. Value: FALSE
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/web-cli.min.js.LICENSE.txt
[2024-11-30 19:45:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 670
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674b6b6687f90-QqbN41.tmp
[2024-11-30 19:45:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/web-cli.min.js.LICENSE.txt?simply_static_page=1190
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/web-cli.min.js.LICENSE.txt?simply_static_page=1190
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/web-cli.min.js.LICENSE.txt
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674b6b6687f90-QqbN41.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1732995862/wp-content/plugins/elementor/assets/js/web-cli.min.js.LICENSE.txt
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-30 19:45:42] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/webpack.runtime.js
[2024-11-30 19:45:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 670
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674b6b668ed8f-43DwDd.tmp
[2024-11-30 19:45:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/webpack.runtime.js?simply_static_page=1191
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/webpack.runtime.js?simply_static_page=1191
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:103] Filesize: 15934 bytes
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/webpack.runtime.js
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\11TRD~1\AppData\Local\Temp/674b6b668ed8f-43DwDd.tmp to C:\xampp\htdocs\portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1732995862/wp-content/plugins/elementor/assets/js/webpack.runtime.js
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-30 19:45:42] [class-ss-page.php:119] Checking Content Identical:5953642d6ed87b841b26e6185bc37903e45ecead===. Value: FALSE
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:72] URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js
[2024-11-30 19:45:42] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 670
[2024-11-30 19:45:42] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\11TRD~1\AppData\Local\Temp/674b6b669e606-xUTbBD.tmp
[2024-11-30 19:45:42] [class-ss-page-handler.php:38] URL Prepared:http://localhost/portfolio/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?simply_static_page=1192
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/portfolio/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?simply_static_page=1192
[2024-11-30 19:45:42] [class-ss-url-fetcher.php:103] Filesize: 5252 bytes
